julianday,year,count,intDate,date,month,week,day,dailyCountCum,dailyPercentageCum
128,2009,7,14372,2009-05-08,5,19,128,2586,98.103186646434
129,2009,6,14373,2009-05-09,5,19,129,2592,98.33080424886191
130,2009,10,14374,2009-05-10,5,19,130,2602,98.71016691957512
131,2009,6,14375,2009-05-11,5,19,131,2608,98.93778452200304
132,2009,9,14376,2009-05-12,5,19,132,2617,99.27921092564492
133,2009,7,14377,2009-05-13,5,19,133,2624,99.54476479514416
134,2009,3,14378,2009-05-14,5,20,134,2627,99.65857359635811
135,2009,0,14379,2009-05-15,5,20,135,2627,99.65857359635811
136,2009,5,14380,2009-05-16,5,20,136,2632,99.84825493171472
137,2009,1,14381,2009-05-17,5,20,137,2633,99.88619119878604
138,2009,1,14382,2009-05-18,5,20,138,2634,99.92412746585735
139,2009,0,14383,2009-05-19,5,20,139,2634,99.92412746585735
140,2009,0,14384,2009-05-20,5,20,140,2634,99.92412746585735
141,2009,1,14385,2009-05-21,5,21,141,2635,99.96206373292867
142,2009,0,14386,2009-05-22,5,21,142,2635,99.96206373292867
143,2009,1,14387,2009-05-23,5,21,143,2636,100
144,2009,0,14388,2009-05-24,5,21,144,2636,100
145,2009,0,14389,2009-05-25,5,21,145,2636,100
146,2009,0,14390,2009-05-26,5,21,146,2636,100
147,2009,0,14391,2009-05-27,5,21,147,2636,100
148,2009,0,14392,2009-05-28,5,22,148,2636,100
149,2009,0,14393,2009-05-29,5,22,149,2636,100
150,2009,0,14394,2009-05-30,5,22,150,2636,100
151,2009,0,14395,2009-05-31,5,22,151,2636,100
152,2009,0,14396,2009-06-01,6,22,152,2636,100
153,2009,0,14397,2009-06-02,6,22,153,2636,100
154,2009,0,14398,2009-06-03,6,22,154,2636,100
155,2009,0,14399,2009-06-04,6,23,155,2636,100
156,2009,0,14400,2009-06-05,6,23,156,2636,100
157,2009,0,14401,2009-06-06,6,23,157,2636,100
158,2009,0,14402,2009-06-07,6,23,158,2636,100
159,2009,0,14403,2009-06-08,6,23,159,2636,100
160,2009,0,14404,2009-06-09,6,23,160,2636,100
161,2009,0,14405,2009-06-10,6,23,161,2636,100
162,2009,0,14406,2009-06-11,6,24,162,2636,100
163,2009,0,14407,2009-06-12,6,24,163,2636,100
164,2009,0,14408,2009-06-13,6,24,164,2636,100
165,2009,0,14409,2009-06-14,6,24,165,2636,100
166,2009,0,14410,2009-06-15,6,24,166,2636,100
167,2009,0,14411,2009-06-16,6,24,167,2636,100
168,2009,0,14412,2009-06-17,6,24,168,2636,100
169,2009,0,14413,2009-06-18,6,25,169,2636,100
170,2009,0,14414,2009-06-19,6,25,170,2636,100
171,2009,0,14415,2009-06-20,6,25,171,2636,100
172,2009,0,14416,2009-06-21,6,25,172,2636,100
173,2009,0,14417,2009-06-22,6,25,173,2636,100
174,2009,0,14418,2009-06-23,6,25,174,2636,100
175,2009,0,14419,2009-06-24,6,25,175,2636,100
176,2009,0,14420,2009-06-25,6,26,176,2636,100
177,2009,0,14421,2009-06-26,6,26,177,2636,100
178,2009,0,14422,2009-06-27,6,26,178,2636,100
179,2009,0,14423,2009-06-28,6,26,179,2636,100
180,2009,0,14424,2009-06-29,6,26,180,2636,100
1,2010,0,14610,2010-01-01,1,1,1,0,0
2,2010,0,14611,2010-01-02,1,1,2,0,0
3,2010,0,14612,2010-01-03,1,1,3,0,0
4,2010,0,14613,2010-01-04,1,1,4,0,0
5,2010,0,14614,2010-01-05,1,1,5,0,0
6,2010,0,14615,2010-01-06,1,1,6,0,0
7,2010,0,14616,2010-01-07,1,1,7,0,0
8,2010,0,14617,2010-01-08,1,2,8,0,0
9,2010,0,14618,2010-01-09,1,2,9,0,0
10,2010,0,14619,2010-01-10,1,2,10,0,0
11,2010,0,14620,2010-01-11,1,2,11,0,0
12,2010,0,14621,2010-01-12,1,2,12,0,0
13,2010,0,14622,2010-01-13,1,2,13,0,0
14,2010,0,14623,2010-01-14,1,2,14,0,0
15,2010,0,14624,2010-01-15,1,3,15,0,0
16,2010,0,14625,2010-01-16,1,3,16,0,0
17,2010,0,14626,2010-01-17,1,3,17,0,0
18,2010,0,14627,2010-01-18,1,3,18,0,0
19,2010,0,14628,2010-01-19,1,3,19,0,0
20,2010,0,14629,2010-01-20,1,3,20,0,0
21,2010,0,14630,2010-01-21,1,3,21,0,0
22,2010,0,14631,2010-01-22,1,4,22,0,0
23,2010,0,14632,2010-01-23,1,4,23,0,0
24,2010,0,14633,2010-01-24,1,4,24,0,0
25,2010,0,14634,2010-01-25,1,4,25,0,0
26,2010,0,14635,2010-01-26,1,4,26,0,0
27,2010,0,14636,2010-01-27,1,4,27,0,0
28,2010,0,14637,2010-01-28,1,4,28,0,0
29,2010,0,14638,2010-01-29,1,5,29,0,0
30,2010,0,14639,2010-01-30,1,5,30,0,0
31,2010,0,14640,2010-01-31,1,5,31,0,0
32,2010,0,14641,2010-02-01,2,5,32,0,0
33,2010,0,14642,2010-02-02,2,5,33,0,0
34,2010,0,14643,2010-02-03,2,5,34,0,0
35,2010,0,14644,2010-02-04,2,5,35,0,0
36,2010,0,14645,2010-02-05,2,6,36,0,0
37,2010,0,14646,2010-02-06,2,6,37,0,0
38,2010,0,14647,2010-02-07,2,6,38,0,0
39,2010,0,14648,2010-02-08,2,6,39,0,0
40,2010,0,14649,2010-02-09,2,6,40,0,0
41,2010,0,14650,2010-02-10,2,6,41,0,0
42,2010,0,14651,2010-02-11,2,6,42,0,0
43,2010,0,14652,2010-02-12,2,7,43,0,0
44,2010,0,14653,2010-02-13,2,7,44,0,0
45,2010,0,14654,2010-02-14,2,7,45,0,0
46,2010,0,14655,2010-02-15,2,7,46,0,0
47,2010,0,14656,2010-02-16,2,7,47,0,0
48,2010,0,14657,2010-02-17,2,7,48,0,0
49,2010,0,14658,2010-02-18,2,7,49,0,0
50,2010,0,14659,2010-02-19,2,8,50,0,0
51,2010,0,14660,2010-02-20,2,8,51,0,0
52,2010,0,14661,2010-02-21,2,8,52,0,0
53,2010,0,14662,2010-02-22,2,8,53,0,0
54,2010,0,14663,2010-02-23,2,8,54,0,0
55,2010,0,14664,2010-02-24,2,8,55,0,0
56,2010,0,14665,2010-02-25,2,8,56,0,0
57,2010,0,14666,2010-02-26,2,9,57,0,0
58,2010,0,14667,2010-02-27,2,9,58,0,0
59,2010,0,14668,2010-02-28,2,9,59,0,0
60,2010,0,14669,2010-03-01,3,9,60,0,0
61,2010,0,14670,2010-03-02,3,9,61,0,0
62,2010,0,14671,2010-03-03,3,9,62,0,0
63,2010,0,14672,2010-03-04,3,9,63,0,0
64,2010,0,14673,2010-03-05,3,10,64,0,0
65,2010,0,14674,2010-03-06,3,10,65,0,0
66,2010,0,14675,2010-03-07,3,10,66,0,0
67,2010,0,14676,2010-03-08,3,10,67,0,0
68,2010,0,14677,2010-03-09,3,10,68,0,0
69,2010,0,14678,2010-03-10,3,10,69,0,0
70,2010,0,14679,2010-03-11,3,10,70,0,0
71,2010,0,14680,2010-03-12,3,11,71,0,0
72,2010,0,14681,2010-03-13,3,11,72,0,0
73,2010,0,14682,2010-03-14,3,11,73,0,0
74,2010,0,14683,2010-03-15,3,11,74,0,0
75,2010,0,14684,2010-03-16,3,11,75,0,0
76,2010,0,14685,2010-03-17,3,11,76,0,0
77,2010,0,14686,2010-03-18,3,11,77,0,0
78,2010,0,14687,2010-03-19,3,12,78,0,0
79,2010,0,14688,2010-03-20,3,12,79,0,0
80,2010,0,14689,2010-03-21,3,12,80,0,0
81,2010,0,14690,2010-03-22,3,12,81,0,0
82,2010,0,14691,2010-03-23,3,12,82,0,0
83,2010,1,14692,2010-03-24,3,12,83,1,0.029859659599880562
84,2010,1,14693,2010-03-25,3,12,84,2,0.059719319199761124
85,2010,0,14694,2010-03-26,3,13,85,2,0.059719319199761124
86,2010,0,14695,2010-03-27,3,13,86,2,0.059719319199761124
87,2010,9,14696,2010-03-28,3,13,87,11,0.32845625559868613
88,2010,1,14697,2010-03-29,3,13,88,12,0.35831591519856676
89,2010,0,14698,2010-03-30,3,13,89,12,0.35831591519856676
90,2010,2,14699,2010-03-31,3,13,90,14,0.41803523439832785
91,2010,0,14700,2010-04-01,4,13,91,14,0.41803523439832785
92,2010,18,14701,2010-04-02,4,14,92,32,0.955509107196178
93,2010,0,14702,2010-04-03,4,14,93,32,0.955509107196178
94,2010,8,14703,2010-04-04,4,14,94,40,1.1943863839952225
95,2010,4,14704,2010-04-05,4,14,95,44,1.3138250223947445
96,2010,4,14705,2010-04-06,4,14,96,48,1.433263660794267
97,2010,4,14706,2010-04-07,4,14,97,52,1.5527022991937893
98,2010,11,14707,2010-04-08,4,14,98,63,1.8811585547924752
99,2010,7,14708,2010-04-09,4,15,99,70,2.090176171991639
100,2010,24,14709,2010-04-10,4,15,100,94,2.806808002388773
101,2010,19,14710,2010-04-11,4,15,101,113,3.3741415347865034
102,2010,40,14711,2010-04-12,4,15,102,153,4.568527918781726
103,2010,34,14712,2010-04-13,4,15,103,187,5.583756345177665
104,2010,44,14713,2010-04-14,4,15,104,231,6.89758136757241
105,2010,95,14714,2010-04-15,4,15,105,326,9.734249029561063
106,2010,136,14715,2010-04-16,4,16,106,462,13.79516273514482
107,2010,88,14716,2010-04-17,4,16,107,550,16.422812779934308
108,2010,200,14717,2010-04-18,4,16,108,750,22.394744699910422
109,2010,217,14718,2010-04-19,4,16,109,967,28.874290833084505
110,2010,139,14719,2010-04-20,4,16,110,1106,33.024783517467895
111,2010,93,14720,2010-04-21,4,16,111,1199,35.801731860256794
112,2010,46,14721,2010-04-22,4,16,112,1245,37.1752762018513
113,2010,86,14722,2010-04-23,4,17,113,1331,39.74320692744103
114,2010,145,14723,2010-04-24,4,17,114,1476,44.072857569423704
115,2010,202,14724,2010-04-25,4,17,115,1678,50.104508808599576
116,2010,0,14725,2010-04-26,4,17,116,1678,50.104508808599576
117,2010,257,14726,2010-04-27,4,17,117,1935,57.77844132576888
118,2010,206,14727,2010-04-28,4,17,118,2141,63.92953120334428
119,2010,258,14728,2010-04-29,4,17,119,2399,71.63332338011347
120,2010,66,14729,2010-04-30,4,18,120,2465,73.60406091370558
121,2010,163,14730,2010-05-01,5,18,121,2628,78.47118542848611
122,2010,79,14731,2010-05-02,5,18,122,2707,80.83009853687668
123,2010,86,14732,2010-05-03,5,18,123,2793,83.39802926246641
124,2010,33,14733,2010-05-04,5,18,124,2826,84.38339802926247
125,2010,21,14734,2010-05-05,5,18,125,2847,85.01045088085995
126,2010,60,14735,2010-05-06,5,18,126,2907,86.80203045685279
127,2010,33,14736,2010-05-07,5,19,127,2940,87.78739922364885
128,2010,36,14737,2010-05-08,5,19,128,2976,88.86234696924456
129,2010,36,14738,2010-05-09,5,19,129,3012,89.93729471484025
130,2010,56,14739,2010-05-10,5,19,130,3068,91.60943565243356
131,2010,94,14740,2010-05-11,5,19,131,3162,94.41624365482234
132,2010,38,14741,2010-05-12,5,19,132,3200,95.5509107196178
133,2010,32,14742,2010-05-13,5,19,133,3232,96.50641982681397
134,2010,13,14743,2010-05-14,5,20,134,3245,96.89459540161242
135,2010,9,14744,2010-05-15,5,20,135,3254,97.16333233801134
136,2010,13,14745,2010-05-16,5,20,136,3267,97.5515079128098
137,2010,0,14746,2010-05-17,5,20,137,3267,97.5515079128098
138,2010,19,14747,2010-05-18,5,20,138,3286,98.11884144520752
139,2010,18,14748,2010-05-19,5,20,139,3304,98.65631531800537
140,2010,6,14749,2010-05-20,5,20,140,3310,98.83547327560466
141,2010,35,14750,2010-05-21,5,21,141,3345,99.88056136160047
142,2010,1,14751,2010-05-22,5,21,142,3346,99.91042102120036
143,2010,3,14752,2010-05-23,5,21,143,3349,100
144,2010,0,14753,2010-05-24,5,21,144,3349,100
145,2010,0,14754,2010-05-25,5,21,145,3349,100
146,2010,0,14755,2010-05-26,5,21,146,3349,100
147,2010,0,14756,2010-05-27,5,21,147,3349,100
148,2010,0,14757,2010-05-28,5,22,148,3349,100
149,2010,0,14758,2010-05-29,5,22,149,3349,100
150,2010,0,14759,2010-05-30,5,22,150,3349,100
151,2010,0,14760,2010-05-31,5,22,151,3349,100
152,2010,0,14761,2010-06-01,6,22,152,3349,100
153,2010,0,14762,2010-06-02,6,22,153,3349,100
154,2010,0,14763,2010-06-03,6,22,154,3349,100
155,2010,0,14764,2010-06-04,6,23,155,3349,100
156,2010,0,14765,2010-06-05,6,23,156,3349,100
157,2010,0,14766,2010-06-06,6,23,157,3349,100
158,2010,0,14767,2010-06-07,6,23,158,3349,100
159,2010,0,14768,2010-06-08,6,23,159,3349,100
160,2010,0,14769,2010-06-09,6,23,160,3349,100
161,2010,0,14770,2010-06-10,6,23,161,3349,100
162,2010,0,14771,2010-06-11,6,24,162,3349,100
163,2010,0,14772,2010-06-12,6,24,163,3349,100
164,2010,0,14773,2010-06-13,6,24,164,3349,100
165,2010,0,14774,2010-06-14,6,24,165,3349,100
166,2010,0,14775,2010-06-15,6,24,166,3349,100
167,2010,0,14776,2010-06-16,6,24,167,3349,100
168,2010,0,14777,2010-06-17,6,24,168,3349,100
169,2010,0,14778,2010-06-18,6,25,169,3349,100
170,2010,0,14779,2010-06-19,6,25,170,3349,100
171,2010,0,14780,2010-06-20,6,25,171,3349,100
172,2010,0,14781,2010-06-21,6,25,172,3349,100
173,2010,0,14782,2010-06-22,6,25,173,3349,100
174,2010,0,14783,2010-06-23,6,25,174,3349,100
175,2010,0,14784,2010-06-24,6,25,175,3349,100
176,2010,0,14785,2010-06-25,6,26,176,3349,100
177,2010,0,14786,2010-06-26,6,26,177,3349,100
178,2010,0,14787,2010-06-27,6,26,178,3349,100
179,2010,0,14788,2010-06-28,6,26,179,3349,100
180,2010,0,14789,2010-06-29,6,26,180,3349,100
1,2011,0,14975,2011-01-01,1,1,1,0,0
2,2011,0,14976,2011-01-02,1,1,2,0,0
3,2011,0,14977,2011-01-03,1,1,3,0,0
4,2011,0,14978,2011-01-04,1,1,4,0,0
5,2011,0,14979,2011-01-05,1,1,5,0,0
6,2011,0,14980,2011-01-06,1,1,6,0,0
7,2011,0,14981,2011-01-07,1,1,7,0,0
8,2011,0,14982,2011-01-08,1,2,8,0,0
9,2011,0,14983,2011-01-09,1,2,9,0,0
10,2011,0,14984,2011-01-10,1,2,10,0,0
11,2011,0,14985,2011-01-11,1,2,11,0,0
12,2011,0,14986,2011-01-12,1,2,12,0,0
13,2011,0,14987,2011-01-13,1,2,13,0,0
14,2011,0,14988,2011-01-14,1,2,14,0,0
15,2011,0,14989,2011-01-15,1,3,15,0,0
16,2011,0,14990,2011-01-16,1,3,16,0,0
17,2011,0,14991,2011-01-17,1,3,17,0,0
18,2011,0,14992,2011-01-18,1,3,18,0,0
19,2011,0,14993,2011-01-19,1,3,19,0,0
20,2011,0,14994,2011-01-20,1,3,20,0,0
21,2011,0,14995,2011-01-21,1,3,21,0,0
22,2011,0,14996,2011-01-22,1,4,22,0,0
23,2011,0,14997,2011-01-23,1,4,23,0,0
24,2011,0,14998,2011-01-24,1,4,24,0,0
25,2011,0,14999,2011-01-25,1,4,25,0,0
26,2011,0,15000,2011-01-26,1,4,26,0,0
27,2011,0,15001,2011-01-27,1,4,27,0,0
28,2011,0,15002,2011-01-28,1,4,28,0,0
29,2011,0,15003,2011-01-29,1,5,29,0,0
30,2011,0,15004,2011-01-30,1,5,30,0,0
31,2011,0,15005,2011-01-31,1,5,31,0,0
32,2011,0,15006,2011-02-01,2,5,32,0,0
33,2011,0,15007,2011-02-02,2,5,33,0,0
34,2011,0,15008,2011-02-03,2,5,34,0,0
35,2011,0,15009,2011-02-04,2,5,35,0,0
36,2011,0,15010,2011-02-05,2,6,36,0,0
37,2011,0,15011,2011-02-06,2,6,37,0,0
38,2011,0,15012,2011-02-07,2,6,38,0,0
39,2011,0,15013,2011-02-08,2,6,39,0,0
40,2011,0,15014,2011-02-09,2,6,40,0,0
41,2011,0,15015,2011-02-10,2,6,41,0,0
42,2011,0,15016,2011-02-11,2,6,42,0,0
43,2011,0,15017,2011-02-12,2,7,43,0,0
44,2011,0,15018,2011-02-13,2,7,44,0,0
45,2011,0,15019,2011-02-14,2,7,45,0,0
46,2011,0,15020,2011-02-15,2,7,46,0,0
47,2011,0,15021,2011-02-16,2,7,47,0,0
48,2011,0,15022,2011-02-17,2,7,48,0,0
49,2011,0,15023,2011-02-18,2,7,49,0,0
50,2011,0,15024,2011-02-19,2,8,50,0,0
51,2011,0,15025,2011-02-20,2,8,51,0,0
52,2011,0,15026,2011-02-21,2,8,52,0,0
53,2011,0,15027,2011-02-22,2,8,53,0,0
54,2011,0,15028,2011-02-23,2,8,54,0,0
55,2011,0,15029,2011-02-24,2,8,55,0,0
56,2011,0,15030,2011-02-25,2,8,56,0,0
57,2011,0,15031,2011-02-26,2,9,57,0,0
58,2011,0,15032,2011-02-27,2,9,58,0,0
59,2011,0,15033,2011-02-28,2,9,59,0,0
60,2011,0,15034,2011-03-01,3,9,60,0,0
61,2011,0,15035,2011-03-02,3,9,61,0,0
62,2011,0,15036,2011-03-03,3,9,62,0,0
63,2011,0,15037,2011-03-04,3,9,63,0,0
64,2011,0,15038,2011-03-05,3,10,64,0,0
65,2011,0,15039,2011-03-06,3,10,65,0,0
66,2011,0,15040,2011-03-07,3,10,66,0,0
67,2011,0,15041,2011-03-08,3,10,67,0,0
68,2011,0,15042,2011-03-09,3,10,68,0,0
69,2011,0,15043,2011-03-10,3,10,69,0,0
70,2011,0,15044,2011-03-11,3,10,70,0,0
71,2011,0,15045,2011-03-12,3,11,71,0,0
72,2011,0,15046,2011-03-13,3,11,72,0,0
73,2011,0,15047,2011-03-14,3,11,73,0,0
74,2011,0,15048,2011-03-15,3,11,74,0,0
75,2011,0,15049,2011-03-16,3,11,75,0,0
76,2011,0,15050,2011-03-17,3,11,76,0,0
77,2011,0,15051,2011-03-18,3,11,77,0,0
78,2011,0,15052,2011-03-19,3,12,78,0,0
79,2011,0,15053,2011-03-20,3,12,79,0,0
80,2011,0,15054,2011-03-21,3,12,80,0,0
81,2011,1,15055,2011-03-22,3,12,81,1,0.05605381165919283
82,2011,0,15056,2011-03-23,3,12,82,1,0.05605381165919283
83,2011,2,15057,2011-03-24,3,12,83,3,0.1681614349775785
84,2011,2,15058,2011-03-25,3,12,84,5,0.2802690582959641
85,2011,5,15059,2011-03-26,3,13,85,10,0.5605381165919282
86,2011,18,15060,2011-03-27,3,13,86,28,1.5695067264573992
87,2011,9,15061,2011-03-28,3,13,87,37,2.0739910313901344
88,2011,14,15062,2011-03-29,3,13,88,51,2.8587443946188342
89,2011,21,15063,2011-03-30,3,13,89,72,4.0358744394618835
90,2011,45,15064,2011-03-31,3,13,90,117,6.55829596412556
91,2011,76,15065,2011-04-01,4,13,91,193,10.818385650224215
92,2011,27,15066,2011-04-02,4,14,92,220,12.331838565022421
93,2011,43,15067,2011-04-03,4,14,93,263,14.742152466367713
94,2011,55,15068,2011-04-04,4,14,94,318,17.825112107623315
95,2011,62,15069,2011-04-05,4,14,95,380,21.300448430493272
96,2011,73,15070,2011-04-06,4,14,96,453,25.392376681614348
97,2011,80,15071,2011-04-07,4,14,97,533,29.876681614349778
98,2011,95,15072,2011-04-08,4,14,98,628,35.2017937219731
99,2011,144,15073,2011-04-09,4,15,99,772,43.27354260089686
100,2011,120,15074,2011-04-10,4,15,100,892,50
101,2011,57,15075,2011-04-11,4,15,101,949,53.19506726457399
102,2011,79,15076,2011-04-12,4,15,102,1028,57.62331838565022
103,2011,30,15077,2011-04-13,4,15,103,1058,59.30493273542601
104,2011,27,15078,2011-04-14,4,15,104,1085,60.818385650224215
105,2011,29,15079,2011-04-15,4,15,105,1114,62.4439461883408
106,2011,13,15080,2011-04-16,4,16,106,1127,63.172645739910315
107,2011,26,15081,2011-04-17,4,16,107,1153,64.63004484304933
108,2011,23,15082,2011-04-18,4,16,108,1176,65.91928251121077
109,2011,89,15083,2011-04-19,4,16,109,1265,70.90807174887892
110,2011,125,15084,2011-04-20,4,16,110,1390,77.91479820627802
111,2011,31,15085,2011-04-21,4,16,111,1421,79.652466367713
112,2011,92,15086,2011-04-22,4,16,112,1513,84.80941704035875
113,2011,26,15087,2011-04-23,4,17,113,1539,86.26681614349776
114,2011,30,15088,2011-04-24,4,17,114,1569,87.94843049327355
115,2011,17,15089,2011-04-25,4,17,115,1586,88.90134529147981
116,2011,20,15090,2011-04-26,4,17,116,1606,90.02242152466367
117,2011,8,15091,2011-04-27,4,17,117,1614,90.47085201793722
118,2011,10,15092,2011-04-28,4,17,118,1624,91.03139013452915
119,2011,11,15093,2011-04-29,4,17,119,1635,91.64798206278026
120,2011,8,15094,2011-04-30,4,18,120,1643,92.0964125560538
121,2011,115,15095,2011-05-01,5,18,121,1758,98.54260089686099
122,2011,22,15096,2011-05-02,5,18,122,1780,99.77578475336323
123,2011,4,15097,2011-05-03,5,18,123,1784,100
124,2011,0,15098,2011-05-04,5,18,124,1784,100
125,2011,0,15099,2011-05-05,5,18,125,1784,100
126,2011,0,15100,2011-05-06,5,18,126,1784,100
127,2011,0,15101,2011-05-07,5,19,127,1784,100
128,2011,0,15102,2011-05-08,5,19,128,1784,100
129,2011,0,15103,2011-05-09,5,19,129,1784,100
130,2011,0,15104,2011-05-10,5,19,130,1784,100
131,2011,0,15105,2011-05-11,5,19,131,1784,100
132,2011,0,15106,2011-05-12,5,19,132,1784,100
133,2011,0,15107,2011-05-13,5,19,133,1784,100
134,2011,0,15108,2011-05-14,5,20,134,1784,100
135,2011,0,15109,2011-05-15,5,20,135,1784,100
136,2011,0,15110,2011-05-16,5,20,136,1784,100
137,2011,0,15111,2011-05-17,5,20,137,1784,100
138,2011,0,15112,2011-05-18,5,20,138,1784,100
139,2011,0,15113,2011-05-19,5,20,139,1784,100
140,2011,0,15114,2011-05-20,5,20,140,1784,100
141,2011,0,15115,2011-05-21,5,21,141,1784,100
142,2011,0,15116,2011-05-22,5,21,142,1784,100
143,2011,0,15117,2011-05-23,5,21,143,1784,100
144,2011,0,15118,2011-05-24,5,21,144,1784,100
145,2011,0,15119,2011-05-25,5,21,145,1784,100
146,2011,0,15120,2011-05-26,5,21,146,1784,100
147,2011,0,15121,2011-05-27,5,21,147,1784,100
148,2011,0,15122,2011-05-28,5,22,148,1784,100
149,2011,0,15123,2011-05-29,5,22,149,1784,100
150,2011,0,15124,2011-05-30,5,22,150,1784,100
151,2011,0,15125,2011-05-31,5,22,151,1784,100
152,2011,0,15126,2011-06-01,6,22,152,1784,100
153,2011,0,15127,2011-06-02,6,22,153,1784,100
154,2011,0,15128,2011-06-03,6,22,154,1784,100
155,2011,0,15129,2011-06-04,6,23,155,1784,100
156,2011,0,15130,2011-06-05,6,23,156,1784,100
157,2011,0,15131,2011-06-06,6,23,157,1784,100
158,2011,0,15132,2011-06-07,6,23,158,1784,100
159,2011,0,15133,2011-06-08,6,23,159,1784,100
160,2011,0,15134,2011-06-09,6,23,160,1784,100
161,2011,0,15135,2011-06-10,6,23,161,1784,100
162,2011,0,15136,2011-06-11,6,24,162,1784,100
163,2011,0,15137,2011-06-12,6,24,163,1784,100
164,2011,0,15138,2011-06-13,6,24,164,1784,100
165,2011,0,15139,2011-06-14,6,24,165,1784,100
166,2011,0,15140,2011-06-15,6,24,166,1784,100
167,2011,0,15141,2011-06-16,6,24,167,1784,100
168,2011,0,15142,2011-06-17,6,24,168,1784,100
169,2011,0,15143,2011-06-18,6,25,169,1784,100
170,2011,0,15144,2011-06-19,6,25,170,1784,100
171,2011,0,15145,2011-06-20,6,25,171,1784,100
172,2011,0,15146,2011-06-21,6,25,172,1784,100
173,2011,0,15147,2011-06-22,6,25,173,1784,100
174,2011,0,15148,2011-06-23,6,25,174,1784,100
175,2011,0,15149,2011-06-24,6,25,175,1784,100
176,2011,0,15150,2011-06-25,6,26,176,1784,100
177,2011,0,15151,2011-06-26,6,26,177,1784,100
178,2011,0,15152,2011-06-27,6,26,178,1784,100
179,2011,0,15153,2011-06-28,6,26,179,1784,100
180,2011,0,15154,2011-06-29,6,26,180,1784,100
1,2012,0,15340,2012-01-01,1,1,1,0,0
2,2012,0,15341,2012-01-02,1,1,2,0,0
3,2012,0,15342,2012-01-03,1,1,3,0,0
4,2012,0,15343,2012-01-04,1,1,4,0,0
5,2012,0,15344,2012-01-05,1,1,5,0,0
6,2012,0,15345,2012-01-06,1,1,6,0,0
7,2012,0,15346,2012-01-07,1,1,7,0,0
8,2012,0,15347,2012-01-08,1,2,8,0,0
9,2012,0,15348,2012-01-09,1,2,9,0,0
10,2012,0,15349,2012-01-10,1,2,10,0,0
11,2012,0,15350,2012-01-11,1,2,11,0,0
12,2012,0,15351,2012-01-12,1,2,12,0,0
13,2012,0,15352,2012-01-13,1,2,13,0,0
14,2012,0,15353,2012-01-14,1,2,14,0,0
15,2012,0,15354,2012-01-15,1,3,15,0,0
16,2012,0,15355,2012-01-16,1,3,16,0,0
17,2012,0,15356,2012-01-17,1,3,17,0,0
18,2012,0,15357,2012-01-18,1,3,18,0,0
19,2012,0,15358,2012-01-19,1,3,19,0,0
20,2012,0,15359,2012-01-20,1,3,20,0,0
21,2012,0,15360,2012-01-21,1,3,21,0,0
22,2012,0,15361,2012-01-22,1,4,22,0,0
23,2012,0,15362,2012-01-23,1,4,23,0,0
24,2012,0,15363,2012-01-24,1,4,24,0,0
25,2012,0,15364,2012-01-25,1,4,25,0,0
26,2012,0,15365,2012-01-26,1,4,26,0,0
27,2012,0,15366,2012-01-27,1,4,27,0,0
28,2012,0,15367,2012-01-28,1,4,28,0,0
29,2012,0,15368,2012-01-29,1,5,29,0,0
30,2012,0,15369,2012-01-30,1,5,30,0,0
31,2012,0,15370,2012-01-31,1,5,31,0,0
32,2012,0,15371,2012-02-01,2,5,32,0,0
33,2012,0,15372,2012-02-02,2,5,33,0,0
34,2012,0,15373,2012-02-03,2,5,34,0,0
35,2012,0,15374,2012-02-04,2,5,35,0,0
36,2012,0,15375,2012-02-05,2,6,36,0,0
37,2012,0,15376,2012-02-06,2,6,37,0,0
38,2012,0,15377,2012-02-07,2,6,38,0,0
39,2012,0,15378,2012-02-08,2,6,39,0,0
40,2012,0,15379,2012-02-09,2,6,40,0,0
41,2012,0,15380,2012-02-10,2,6,41,0,0
42,2012,0,15381,2012-02-11,2,6,42,0,0
43,2012,0,15382,2012-02-12,2,7,43,0,0
44,2012,0,15383,2012-02-13,2,7,44,0,0
45,2012,0,15384,2012-02-14,2,7,45,0,0
46,2012,0,15385,2012-02-15,2,7,46,0,0
47,2012,0,15386,2012-02-16,2,7,47,0,0
48,2012,0,15387,2012-02-17,2,7,48,0,0
49,2012,0,15388,2012-02-18,2,7,49,0,0
50,2012,0,15389,2012-02-19,2,8,50,0,0
51,2012,0,15390,2012-02-20,2,8,51,0,0
52,2012,0,15391,2012-02-21,2,8,52,0,0
53,2012,0,15392,2012-02-22,2,8,53,0,0
54,2012,0,15393,2012-02-23,2,8,54,0,0
55,2012,0,15394,2012-02-24,2,8,55,0,0
56,2012,0,15395,2012-02-25,2,8,56,0,0
57,2012,0,15396,2012-02-26,2,9,57,0,0
58,2012,0,15397,2012-02-27,2,9,58,0,0
59,2012,0,15398,2012-02-28,2,9,59,0,0
60,2012,0,15399,2012-02-29,2,9,60,0,0
61,2012,0,15400,2012-03-01,3,9,61,0,0
62,2012,0,15401,2012-03-02,3,9,62,0,0
63,2012,0,15402,2012-03-03,3,9,63,0,0
64,2012,0,15403,2012-03-04,3,10,64,0,0
65,2012,0,15404,2012-03-05,3,10,65,0,0
66,2012,0,15405,2012-03-06,3,10,66,0,0
67,2012,0,15406,2012-03-07,3,10,67,0,0
68,2012,0,15407,2012-03-08,3,10,68,0,0
69,2012,0,15408,2012-03-09,3,10,69,0,0
70,2012,0,15409,2012-03-10,3,10,70,0,0
