id,Year,sex,scientificName,vernacularName,length(m)
35845,1953,Male,Megaptera novaeangliae,Humpback,11.51
35842,1953,Male,Megaptera novaeangliae,Humpback,11.83
35843,1953,Female,Megaptera novaeangliae,Humpback,12.79
35844,1953,Female,Megaptera novaeangliae,Humpback,12.47
35846,1953,Female,Megaptera novaeangliae,Humpback,12.47
35847,1953,Female,Megaptera novaeangliae,Humpback,14.07
35848,1953,Male,Megaptera novaeangliae,Humpback,12.79
35849,1953,Male,Megaptera novaeangliae,Humpback,12.47
35850,1953,Male,Megaptera novaeangliae,Humpback,13.11
35851,1953,Female,Megaptera novaeangliae,Humpback,13.75
35852,1953,Male,Megaptera novaeangliae,Humpback,13.75
35853,1953,Male,Megaptera novaeangliae,Humpback,0
35854,1953,Male,Megaptera novaeangliae,Humpback,0
35855,1953,Male,Megaptera novaeangliae,Humpback,0
35856,1953,Male,Megaptera novaeangliae,Humpback,0
35857,1953,Male,Megaptera novaeangliae,Humpback,0
35858,1953,Male,Megaptera novaeangliae,Humpback,0
35859,1953,Male,Megaptera novaeangliae,Humpback,0
35860,1953,Male,Megaptera novaeangliae,Humpback,0
35861,1953,Male,Megaptera novaeangliae,Humpback,0
35862,1953,Male,Megaptera novaeangliae,Humpback,0
35863,1953,Male,Megaptera novaeangliae,Humpback,0
35864,1953,Male,Megaptera novaeangliae,Humpback,0
35865,1953,Male,Megaptera novaeangliae,Humpback,0
35866,1953,Female,Megaptera novaeangliae,Humpback,0
35867,1953,Female,Megaptera novaeangliae,Humpback,0
35868,1953,Female,Megaptera novaeangliae,Humpback,0
42453,1954,Female,Megaptera novaeangliae,Humpback,12.15
42450,1954,Male,Megaptera novaeangliae,Humpback,13.11
42451,1954,Female,Megaptera novaeangliae,Humpback,13.43
42452,1954,Male,Megaptera novaeangliae,Humpback,12.79
42454,1954,Male,Megaptera novaeangliae,Humpback,12.79
42455,1954,Male,Megaptera novaeangliae,Humpback,13.43
42456,1954,Female,Megaptera novaeangliae,Humpback,14.07
42457,1954,Female,Megaptera novaeangliae,Humpback,13.11
42458,1954,Female,Megaptera novaeangliae,Humpback,14.07
42459,1954,Male,Megaptera novaeangliae,Humpback,11.19
42460,1954,Male,Megaptera novaeangliae,Humpback,13.43
42461,1954,Female,Megaptera novaeangliae,Humpback,12.15
42462,1954,Female,Megaptera novaeangliae,Humpback,10.55
42463,1954,Male,Megaptera novaeangliae,Humpback,13.43
42464,1954,Male,Megaptera novaeangliae,Humpback,12.79
42465,1954,Female,Megaptera novaeangliae,Humpback,11.19
42466,1954,Female,Megaptera novaeangliae,Humpback,14.07
42467,1954,Male,Megaptera novaeangliae,Humpback,12.79
42468,1954,Female,Megaptera novaeangliae,Humpback,13.11
42469,1954,Male,Megaptera novaeangliae,Humpback,12.47
42470,1954,Male,Megaptera novaeangliae,Humpback,11.51
42471,1954,Female,Megaptera novaeangliae,Humpback,11.51
42472,1954,Female,Megaptera novaeangliae,Humpback,11.19
42473,1954,Male,Megaptera novaeangliae,Humpback,13.75
42474,1954,Male,Megaptera novaeangliae,Humpback,13.43
42475,1954,Female,Megaptera novaeangliae,Humpback,14.39
44355,1955,Female,Megaptera novaeangliae,Humpback,14.71
44352,1955,Male,Megaptera novaeangliae,Humpback,12.15
44353,1955,Male,Megaptera novaeangliae,Humpback,13.75
44354,1955,Male,Megaptera novaeangliae,Humpback,14.07
44356,1955,Female,Megaptera novaeangliae,Humpback,15.35
44357,1955,Male,Megaptera novaeangliae,Humpback,12.79
44358,1955,Female,Megaptera novaeangliae,Humpback,12.47
44359,1955,Male,Megaptera novaeangliae,Humpback,11.83
44360,1955,Female,Megaptera novaeangliae,Humpback,13.43
44361,1955,Male,Megaptera novaeangliae,Humpback,12.47
44362,1955,Male,Megaptera novaeangliae,Humpback,13.75
44363,1955,Male,Megaptera novaeangliae,Humpback,12.15
44364,1955,Male,Megaptera novaeangliae,Humpback,12.79
44365,1955,Female,Megaptera novaeangliae,Humpback,13.75
44366,1955,Male,Megaptera novaeangliae,Humpback,13.11
44367,1955,Female,Megaptera novaeangliae,Humpback,13.11
44368,1955,Male,Megaptera novaeangliae,Humpback,12.79
44369,1955,Male,Megaptera novaeangliae,Humpback,13.75
44370,1955,Male,Megaptera novaeangliae,Humpback,12.15
44371,1955,Male,Megaptera novaeangliae,Humpback,13.11
44372,1955,Male,Megaptera novaeangliae,Humpback,13.11
44373,1955,Male,Megaptera novaeangliae,Humpback,13.43
44374,1955,Male,Megaptera novaeangliae,Humpback,13.75
44375,1955,Male,Megaptera novaeangliae,Humpback,12.79
44376,1955,Female,Megaptera novaeangliae,Humpback,12.79
44377,1955,Male,Megaptera novaeangliae,Humpback,13.43
44378,1955,Male,Megaptera novaeangliae,Humpback,13.43
44785,1955,Male,Megaptera novaeangliae,Humpback,13.11
44782,1955,Male,Megaptera novaeangliae,Humpback,12.47
44783,1955,Male,Megaptera novaeangliae,Humpback,11.83
44784,1955,Female,Megaptera novaeangliae,Humpback,12.47
44786,1955,Male,Megaptera novaeangliae,Humpback,13.75
44787,1955,Female,Megaptera novaeangliae,Humpback,13.11
44788,1955,Male,Megaptera novaeangliae,Humpback,12.79
44789,1955,Male,Megaptera novaeangliae,Humpback,13.75
44790,1955,Female,Megaptera novaeangliae,Humpback,12.47
44791,1955,Female,Megaptera novaeangliae,Humpback,14.39
44792,1955,Male,Megaptera novaeangliae,Humpback,13.11
44793,1955,Female,Megaptera novaeangliae,Humpback,12.79
44794,1955,Male,Megaptera novaeangliae,Humpback,13.43
44795,1955,Male,Megaptera novaeangliae,Humpback,12.15
44796,1955,Male,Megaptera novaeangliae,Humpback,12.15
44797,1955,Female,Megaptera novaeangliae,Humpback,11.19
44798,1955,Female,Megaptera novaeangliae,Humpback,16.3
44799,1955,Male,Megaptera novaeangliae,Humpback,13.11
44800,1955,Female,Megaptera novaeangliae,Humpback,13.75
44801,1955,Male,Megaptera novaeangliae,Humpback,13.43
44802,1955,Male,Megaptera novaeangliae,Humpback,12.47
44803,1955,Male,Megaptera novaeangliae,Humpback,13.75
44804,1955,Female,Megaptera novaeangliae,Humpback,12.47
44805,1955,Female,Megaptera novaeangliae,Humpback,13.43
44806,1955,Male,Megaptera novaeangliae,Humpback,13.43
44807,1955,Female,Megaptera novaeangliae,Humpback,13.43
44808,1955,Male,Megaptera novaeangliae,Humpback,13.43
46497,1956,Female,Megaptera novaeangliae,Humpback,14.07
46494,1956,Male,Megaptera novaeangliae,Humpback,12.47
46495,1956,Male,Megaptera novaeangliae,Humpback,14.07
46496,1956,Male,Megaptera novaeangliae,Humpback,12.79
46498,1956,Female,Megaptera novaeangliae,Humpback,14.07
46499,1956,Male,Megaptera novaeangliae,Humpback,13.75
46500,1956,Male,Megaptera novaeangliae,Humpback,13.11
46501,1956,Female,Megaptera novaeangliae,Humpback,14.39
46502,1956,Male,Megaptera novaeangliae,Humpback,13.75
46503,1956,Male,Megaptera novaeangliae,Humpback,12.79
46504,1956,Male,Megaptera novaeangliae,Humpback,12.79
46505,1956,Female,Megaptera novaeangliae,Humpback,13.43
46506,1956,Male,Megaptera novaeangliae,Humpback,13.11
46507,1956,Male,Megaptera novaeangliae,Humpback,13.43
46508,1956,Female,Megaptera novaeangliae,Humpback,12.79
46509,1956,Male,Megaptera novaeangliae,Humpback,12.79
46510,1956,Male,Megaptera novaeangliae,Humpback,13.11
46511,1956,Male,Megaptera novaeangliae,Humpback,12.47
46512,1956,Male,Megaptera novaeangliae,Humpback,13.11
46513,1956,Male,Megaptera novaeangliae,Humpback,11.51
46514,1956,Male,Megaptera novaeangliae,Humpback,13.75
46515,1956,Male,Megaptera novaeangliae,Humpback,15.35
46516,1956,Male,Megaptera novaeangliae,Humpback,12.79
46517,1956,Female,Megaptera novaeangliae,Humpback,13.11
46518,1956,Male,Megaptera novaeangliae,Humpback,13.43
46519,1956,Male,Megaptera novaeangliae,Humpback,13.43
46520,1956,Male,Megaptera novaeangliae,Humpback,11.51
33577,1952,Male,Megaptera novaeangliae,Humpback,12.47
33574,1952,Male,Megaptera novaeangliae,Humpback,13.11
33575,1952,Female,Megaptera novaeangliae,Humpback,12.79
33576,1952,Male,Megaptera novaeangliae,Humpback,14.07
33578,1952,Male,Megaptera novaeangliae,Humpback,13.11
33579,1952,Male,Megaptera novaeangliae,Humpback,13.11
33580,1952,Male,Megaptera novaeangliae,Humpback,13.43
33581,1952,Female,Megaptera novaeangliae,Humpback,12.79
33582,1952,Male,Megaptera novaeangliae,Humpback,13.43
33583,1952,Female,Megaptera novaeangliae,Humpback,12.47
33584,1952,Male,Megaptera novaeangliae,Humpback,12.47
33585,1952,Female,Megaptera novaeangliae,Humpback,13.43
33586,1952,Male,Megaptera novaeangliae,Humpback,13.11
33587,1952,Male,Megaptera novaeangliae,Humpback,13.43
33588,1952,Female,Megaptera novaeangliae,Humpback,13.43
33589,1952,Male,Megaptera novaeangliae,Humpback,12.79
33590,1952,Male,Megaptera novaeangliae,Humpback,13.75
33591,1952,Male,Megaptera novaeangliae,Humpback,11.51
33592,1952,Female,Megaptera novaeangliae,Humpback,13.75
33593,1952,Male,Megaptera novaeangliae,Humpback,14.07
33594,1952,Female,Megaptera novaeangliae,Humpback,14.07
33595,1952,Male,Megaptera novaeangliae,Humpback,13.11
33596,1952,Male,Megaptera novaeangliae,Humpback,12.47
33597,1952,Female,Megaptera novaeangliae,Humpback,12.79
33598,1952,Female,Megaptera novaeangliae,Humpback,12.15
33599,1952,Male,Megaptera novaeangliae,Humpback,14.07
33600,1952,Male,Megaptera novaeangliae,Humpback,13.11
35443,1953,Male,Megaptera novaeangliae,Humpback,12.47
35440,1953,Male,Megaptera novaeangliae,Humpback,12.15
35441,1953,Male,Megaptera novaeangliae,Humpback,11.51
35442,1953,Male,Megaptera novaeangliae,Humpback,14.07
35444,1953,Male,Megaptera novaeangliae,Humpback,13.11
35445,1953,Male,Megaptera novaeangliae,Humpback,11.83
35446,1953,Male,Megaptera novaeangliae,Humpback,13.75
35447,1953,Male,Megaptera novaeangliae,Humpback,13.43
35448,1953,Male,Megaptera novaeangliae,Humpback,12.47
35449,1953,Female,Megaptera novaeangliae,Humpback,13.11
35450,1953,Male,Megaptera novaeangliae,Humpback,12.15
35451,1953,Male,Megaptera novaeangliae,Humpback,11.83
35452,1953,Female,Megaptera novaeangliae,Humpback,13.43
35453,1953,Male,Megaptera novaeangliae,Humpback,11.83
35454,1953,Male,Megaptera novaeangliae,Humpback,12.15
35455,1953,Female,Megaptera novaeangliae,Humpback,10.55
35456,1953,Female,Megaptera novaeangliae,Humpback,11.51
35457,1953,Female,Megaptera novaeangliae,Humpback,13.75
35458,1953,Male,Megaptera novaeangliae,Humpback,12.79
35459,1953,Female,Megaptera novaeangliae,Humpback,13.11
35460,1953,Male,Megaptera novaeangliae,Humpback,13.43
35461,1953,Male,Megaptera novaeangliae,Humpback,13.43
35462,1953,Male,Megaptera novaeangliae,Humpback,13.43
35463,1953,Male,Megaptera novaeangliae,Humpback,14.07
35464,1953,Male,Megaptera novaeangliae,Humpback,11.83
35465,1953,Male,Megaptera novaeangliae,Humpback,13.75
35870,1953,Female,Megaptera novaeangliae,Humpback,0
35869,1953,Female,Megaptera novaeangliae,Humpback,0
35871,1953,Female,Megaptera novaeangliae,Humpback,0
35872,1953,Female,Megaptera novaeangliae,Humpback,0
35873,1953,Female,Megaptera novaeangliae,Humpback,0
35874,1953,Female,Megaptera novaeangliae,Humpback,0
35875,1953,Female,Megaptera novaeangliae,Humpback,0
35876,1953,Female,Megaptera novaeangliae,Humpback,0
35877,1953,Male,Megaptera novaeangliae,Humpback,13.43
35878,1953,Male,Megaptera novaeangliae,Humpback,12.79
35879,1953,Male,Megaptera novaeangliae,Humpback,12.15
35880,1953,Male,Megaptera novaeangliae,Humpback,11.83
35881,1953,Female,Megaptera novaeangliae,Humpback,13.11
35882,1953,Male,Megaptera novaeangliae,Humpback,12.79
35883,1953,Male,Megaptera novaeangliae,Humpback,11.19
35884,1953,Male,Megaptera novaeangliae,Humpback,13.75
35885,1953,Female,Megaptera novaeangliae,Humpback,10.87
35886,1953,Female,Megaptera novaeangliae,Humpback,11.51
35887,1953,Female,Megaptera novaeangliae,Humpback,10.55
35888,1953,Female,Megaptera novaeangliae,Humpback,13.43
35889,1953,Male,Megaptera novaeangliae,Humpback,12.47
35890,1953,Male,Megaptera novaeangliae,Humpback,12.79
35891,1953,Male,Megaptera novaeangliae,Humpback,13.11
35892,1953,Female,Megaptera novaeangliae,Humpback,13.43
35893,1953,Female,Megaptera novaeangliae,Humpback,12.15
35894,1953,Male,Megaptera novaeangliae,Humpback,12.47
35895,1953,Male,Megaptera novaeangliae,Humpback,12.15
42479,1954,Male,Megaptera novaeangliae,Humpback,12.79
42476,1954,Male,Megaptera novaeangliae,Humpback,12.15
42477,1954,Male,Megaptera novaeangliae,Humpback,13.75
42478,1954,Female,Megaptera novaeangliae,Humpback,14.07
42480,1954,Male,Megaptera novaeangliae,Humpback,12.79
42481,1954,Male,Megaptera novaeangliae,Humpback,10.23
42482,1954,Female,Megaptera novaeangliae,Humpback,12.79
42483,1954,Male,Megaptera novaeangliae,Humpback,11.19
42484,1954,Female,Megaptera novaeangliae,Humpback,12.79
42485,1954,Female,Megaptera novaeangliae,Humpback,13.43
42486,1954,Male,Megaptera novaeangliae,Humpback,13.11
42487,1954,Female,Megaptera novaeangliae,Humpback,12.47
42488,1954,Male,Megaptera novaeangliae,Humpback,12.47
42489,1954,Male,Megaptera novaeangliae,Humpback,12.79
42490,1954,Female,Megaptera novaeangliae,Humpback,13.75
42491,1954,Male,Megaptera novaeangliae,Humpback,13.43
42492,1954,Female,Megaptera novaeangliae,Humpback,14.07
42493,1954,Male,Megaptera novaeangliae,Humpback,13.43
42494,1954,Female,Megaptera novaeangliae,Humpback,12.15
42495,1954,Female,Megaptera novaeangliae,Humpback,12.47
42496,1954,Male,Megaptera novaeangliae,Humpback,13.11
42497,1954,Female,Megaptera novaeangliae,Humpback,14.39
42498,1954,Female,Megaptera novaeangliae,Humpback,12.15
42499,1954,Male,Megaptera novaeangliae,Humpback,13.11
42500,1954,Male,Megaptera novaeangliae,Humpback,13.43
42501,1954,Male,Megaptera novaeangliae,Humpback,12.15
42502,1954,Male,Megaptera novaeangliae,Humpback,12.15
44382,1955,Male,Megaptera novaeangliae,Humpback,12.79
44379,1955,Female,Megaptera novaeangliae,Humpback,13.75
44380,1955,Female,Megaptera novaeangliae,Humpback,13.43
44381,1955,Male,Megaptera novaeangliae,Humpback,13.75
44383,1955,Male,Megaptera novaeangliae,Humpback,14.07
44384,1955,Male,Megaptera novaeangliae,Humpback,11.19
44385,1955,Female,Megaptera novaeangliae,Humpback,11.19
44386,1955,Male,Megaptera novaeangliae,Humpback,13.11
44387,1955,Female,Megaptera novaeangliae,Humpback,12.15
44388,1955,Male,Megaptera novaeangliae,Humpback,14.07
44389,1955,Female,Megaptera novaeangliae,Humpback,13.11
44390,1955,Male,Megaptera novaeangliae,Humpback,13.11
44391,1955,Male,Megaptera novaeangliae,Humpback,10.55
44392,1955,Male,Megaptera novaeangliae,Humpback,13.11
44393,1955,Male,Megaptera novaeangliae,Humpback,13.75
44394,1955,Male,Megaptera novaeangliae,Humpback,13.11
44395,1955,Male,Megaptera novaeangliae,Humpback,12.79
44396,1955,Male,Megaptera novaeangliae,Humpback,11.83
44397,1955,Female,Megaptera novaeangliae,Humpback,14.07
44398,1955,Male,Megaptera novaeangliae,Humpback,13.11
44399,1955,Male,Megaptera novaeangliae,Humpback,12.79
44400,1955,Male,Megaptera novaeangliae,Humpback,12.47
44401,1955,Male,Megaptera novaeangliae,Humpback,13.75
44402,1955,Female,Megaptera novaeangliae,Humpback,13.75
44403,1955,Male,Megaptera novaeangliae,Humpback,12.47
44404,1955,Male,Megaptera novaeangliae,Humpback,13.43
44405,1955,Male,Megaptera novaeangliae,Humpback,13.75
44812,1955,Male,Megaptera novaeangliae,Humpback,13.43
44809,1955,Male,Megaptera novaeangliae,Humpback,13.75
44810,1955,Female,Megaptera novaeangliae,Humpback,14.07
44811,1955,Male,Megaptera novaeangliae,Humpback,13.11
44813,1955,Male,Megaptera novaeangliae,Humpback,12.79
44814,1955,Male,Megaptera novaeangliae,Humpback,12.79
44815,1955,Male,Megaptera novaeangliae,Humpback,13.11
44816,1955,Female,Megaptera novaeangliae,Humpback,12.79
44817,1955,Male,Megaptera novaeangliae,Humpback,13.11
44818,1955,Female,Megaptera novaeangliae,Humpback,14.39
44819,1955,Male,Megaptera novaeangliae,Humpback,12.79
44820,1955,Male,Megaptera novaeangliae,Humpback,13.43
44821,1955,Male,Megaptera novaeangliae,Humpback,12.79
44822,1955,Female,Megaptera novaeangliae,Humpback,13.11
44823,1955,Male,Megaptera novaeangliae,Humpback,13.43
44824,1955,Female,Megaptera novaeangliae,Humpback,13.11
44825,1955,Female,Megaptera novaeangliae,Humpback,12.79
44826,1955,Male,Megaptera novaeangliae,Humpback,13.11
44827,1955,Male,Megaptera novaeangliae,Humpback,13.11
44828,1955,Female,Megaptera novaeangliae,Humpback,14.07
44829,1955,Female,Megaptera novaeangliae,Humpback,12.79
44830,1955,Male,Megaptera novaeangliae,Humpback,13.43
44831,1955,Female,Megaptera novaeangliae,Humpback,15.66
44832,1955,Male,Megaptera novaeangliae,Humpback,13.11
44833,1955,Female,Megaptera novaeangliae,Humpback,12.79
44834,1955,Male,Megaptera novaeangliae,Humpback,13.75
44835,1955,Male,Megaptera novaeangliae,Humpback,13.11
46524,1956,Male,Megaptera novaeangliae,Humpback,14.39
46521,1956,Male,Megaptera novaeangliae,Humpback,12.79
46522,1956,Male,Megaptera novaeangliae,Humpback,12.47
46523,1956,Female,Megaptera novaeangliae,Humpback,14.07
46525,1956,Male,Megaptera novaeangliae,Humpback,12.79
46526,1956,Male,Megaptera novaeangliae,Humpback,13.11
46527,1956,Male,Megaptera novaeangliae,Humpback,12.47
46528,1956,Male,Megaptera novaeangliae,Humpback,12.79
46529,1956,Male,Megaptera novaeangliae,Humpback,14.07
46530,1956,Female,Megaptera novaeangliae,Humpback,13.43
46531,1956,Female,Megaptera novaeangliae,Humpback,14.39
46532,1956,Male,Megaptera novaeangliae,Humpback,13.11
46533,1956,Male,Megaptera novaeangliae,Humpback,13.11
46534,1956,Male,Megaptera novaeangliae,Humpback,12.15
46535,1956,Male,Megaptera novaeangliae,Humpback,13.43
46536,1956,Male,Megaptera novaeangliae,Humpback,14.71
46537,1956,Female,Megaptera novaeangliae,Humpback,14.39
46538,1956,Male,Megaptera novaeangliae,Humpback,14.07
46539,1956,Male,Megaptera novaeangliae,Humpback,13.75
46540,1956,Male,Megaptera novaeangliae,Humpback,13.75
46541,1956,Female,Megaptera novaeangliae,Humpback,13.43
46542,1956,Female,Megaptera novaeangliae,Humpback,14.07
46543,1956,Female,Megaptera novaeangliae,Humpback,14.71
46544,1956,Male,Megaptera novaeangliae,Humpback,13.75
46545,1956,Male,Megaptera novaeangliae,Humpback,13.11
46546,1956,Male,Megaptera novaeangliae,Humpback,13.43
46547,1956,Male,Megaptera novaeangliae,Humpback,13.11
33604,1952,Female,Megaptera novaeangliae,Humpback,13.11
33601,1952,Female,Megaptera novaeangliae,Humpback,11.19
33602,1952,Male,Megaptera novaeangliae,Humpback,12.47
33603,1952,Male,Megaptera novaeangliae,Humpback,13.43
33605,1952,Male,Megaptera novaeangliae,Humpback,13.11
33606,1952,Female,Megaptera novaeangliae,Humpback,14.39
33607,1952,Male,Megaptera novaeangliae,Humpback,12.79
33608,1952,Male,Megaptera novaeangliae,Humpback,12.15
33609,1952,Male,Megaptera novaeangliae,Humpback,12.79
33610,1952,Male,Megaptera novaeangliae,Humpback,13.11
33611,1952,Male,Megaptera novaeangliae,Humpback,12.79
33612,1952,Female,Megaptera novaeangliae,Humpback,13.43
33613,1952,Male,Megaptera novaeangliae,Humpback,13.11
33614,1952,Male,Megaptera novaeangliae,Humpback,12.47
33615,1952,Male,Megaptera novaeangliae,Humpback,13.43
33616,1952,Male,Megaptera novaeangliae,Humpback,13.43
33617,1952,Female,Megaptera novaeangliae,Humpback,11.19
33618,1952,Male,Megaptera novaeangliae,Humpback,13.43
33619,1952,Male,Megaptera novaeangliae,Humpback,12.79
33620,1952,Male,Megaptera novaeangliae,Humpback,12.15
33621,1952,Male,Megaptera novaeangliae,Humpback,14.71
33622,1952,Male,Megaptera novaeangliae,Humpback,12.79
33623,1952,Male,Megaptera novaeangliae,Humpback,12.15
33624,1952,Male,Megaptera novaeangliae,Humpback,12.79
33625,1952,Male,Megaptera novaeangliae,Humpback,12.79
33626,1952,Male,Megaptera novaeangliae,Humpback,12.47
33627,1952,Male,Megaptera novaeangliae,Humpback,12.15
35469,1953,Male,Megaptera novaeangliae,Humpback,13.11
35466,1953,Male,Megaptera novaeangliae,Humpback,11.83
35467,1953,Male,Megaptera novaeangliae,Humpback,12.15
35468,1953,Male,Megaptera novaeangliae,Humpback,13.43
35470,1953,Female,Megaptera novaeangliae,Humpback,12.47
35471,1953,Male,Megaptera novaeangliae,Humpback,12.79
35472,1953,Female,Megaptera novaeangliae,Humpback,15.03
35473,1953,Male,Megaptera novaeangliae,Humpback,13.75
35474,1953,Male,Megaptera novaeangliae,Humpback,12.47
35475,1953,Male,Megaptera novaeangliae,Humpback,12.47
35476,1953,Male,Megaptera novaeangliae,Humpback,12.47
35477,1953,Male,Megaptera novaeangliae,Humpback,12.79
35478,1953,Male,Megaptera novaeangliae,Humpback,13.11
